position,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,support,f1_0,precision_0,recall_0,support_0,f1_1,precision_1,recall_1,support_1,f1_2,precision_2,recall_2,support_2,f1_3,precision_3,recall_3,support_3,f1_4,precision_4,recall_4,support_4
p_201,0.03333333333333333,0.05714285714285714,0.023529411764705882,0.026234567901234566,0.04497354497354497,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.16666666666666666,0.2857142857142857,0.11764705882352941,17.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.0
p_202,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0
p_203,0.04528301886792453,0.17142857142857143,0.02608695652173913,0.09643605870020965,0.36507936507936506,0.05555555555555555,108.0,0.0,0.0,0.0,0.0,0.22641509433962265,0.8571428571428571,0.13043478260869565,46.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0
p_204,0.017391304347826087,0.02857142857142857,0.0125,0.01288244766505636,0.021164021164021163,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.08695652173913043,0.14285714285714285,0.0625,16.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,17.0
p_205,0.016,0.05714285714285714,0.009302325581395349,0.03185185185185185,0.11375661375661375,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.08,0.2857142857142857,0.046511627906976744,43.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0
p_206,0.02142857142857143,0.075,0.0125,0.047619047619047616,0.16666666666666666,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.375,0.0625,48.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,19.0
p_207,0.04,0.125,0.023809523809523808,0.07777777777777778,0.24305555555555555,0.046296296296296294,108.0,0.0,0.0,0.0,0.0,0.2,0.625,0.11904761904761904,42.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,33.0
p_208,0.03265306122448979,0.08888888888888888,0.02,0.06046863189720332,0.1646090534979424,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.4444444444444444,0.1,40.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,37.0
p_209,0.010526315789473684,0.025,0.006666666666666666,0.014619883040935673,0.034722222222222224,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.125,0.03333333333333333,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0
p_210,0.021052631578947368,0.05,0.013333333333333332,0.029239766081871347,0.06944444444444445,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,8.0,0.10526315789473684,0.25,0.06666666666666667,30.0
p_211,0.027586206896551724,0.11428571428571428,0.01568627450980392,0.06513409961685823,0.2698412698412698,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.5714285714285714,0.0784313725490196,51.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0
p_212,0.03076923076923077,0.08571428571428572,0.01875,0.045584045584045586,0.12698412698412698,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,15.0,0.15384615384615385,0.42857142857142855,0.09375,32.0,0.0,0.0,0.0,14.0
p_213,0.029268292682926828,0.08571428571428572,0.01764705882352941,0.04607046070460705,0.1349206349206349,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.42857142857142855,0.08823529411764706,34.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,31.0
p_214,0.036923076923076927,0.15,0.021052631578947368,0.09743589743589744,0.3958333333333333,0.05555555555555555,108.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.75,0.10526315789473684,57.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0
p_215,0.009523809523809523,0.025,0.0058823529411764705,0.014991181657848325,0.03935185185185185,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,27.0,0.047619047619047616,0.125,0.029411764705882353,34.0,0.0,0.0,0.0,12.0
p_216,0.02857142857142857,0.05714285714285714,0.019047619047619046,0.027777777777777776,0.05555555555555555,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,37.0,0.14285714285714285,0.2857142857142857,0.09523809523809523,21.0
p_217,0.03529411764705882,0.075,0.023076923076923078,0.04248366013071896,0.09027777777777778,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,0.17647058823529413,0.375,0.11538461538461539,26.0
p_218,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,32.0
p_219,0.013333333333333332,0.05714285714285714,0.007547169811320755,0.03271604938271605,0.1402116402116402,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2857142857142857,0.03773584905660377,53.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0
p_220,0.025806451612903226,0.05714285714285714,0.016666666666666666,0.02867383512544803,0.06349206349206349,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.2857142857142857,0.08333333333333333,24.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,28.0
p_221,0.02222222222222222,0.02857142857142857,0.01818181818181818,0.011316872427983538,0.01455026455026455,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,26.0,0.1111111111111111,0.14285714285714285,0.09090909090909091,11.0
p_222,0.022857142857142857,0.05714285714285714,0.014285714285714285,0.029629629629629627,0.07407407407407407,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.2857142857142857,0.07142857142857142,28.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,23.0
p_223,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0
p_224,0.026666666666666665,0.05714285714285714,0.017391304347826087,0.02839506172839506,0.06084656084656084,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,28.0,0.13333333333333333,0.2857142857142857,0.08695652173913043,23.0
p_225,0.025,0.08571428571428572,0.014634146341463414,0.047453703703703706,0.16269841269841268,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,0.125,0.42857142857142855,0.07317073170731707,41.0
p_226,0.05217391304347826,0.075,0.04,0.036231884057971016,0.052083333333333336,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,24.0,0.2608695652173913,0.375,0.2,15.0
p_227,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,47.0
p_228,0.014285714285714285,0.02857142857142857,0.009523809523809523,0.013888888888888888,0.027777777777777776,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,18.0,0.07142857142857142,0.14285714285714285,0.047619047619047616,21.0
p_229,0.016666666666666666,0.025,0.0125,0.012345679012345678,0.018518518518518517,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,37.0,0.08333333333333333,0.125,0.0625,16.0
p_230,0.05600000000000001,0.15555555555555556,0.03414634146341464,0.1062962962962963,0.2952674897119342,0.06481481481481483,108.0,0.0,0.0,0.0,0.0,0.28,0.7777777777777778,0.17073170731707318,41.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,23.0
p_231,0.016,0.02857142857142857,0.01111111111111111,0.013333333333333332,0.023809523809523808,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,21.0,0.08,0.14285714285714285,0.05555555555555555,18.0
p_232,0.017391304347826087,0.02857142857142857,0.0125,0.01288244766505636,0.021164021164021163,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.08695652173913043,0.14285714285714285,0.0625,16.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0
p_233,0.0375,0.08571428571428572,0.024,0.043402777777777776,0.0992063492063492,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,0.1875,0.42857142857142855,0.12,25.0
p_234,0.03809523809523809,0.05,0.03076923076923077,0.022927689594356263,0.03009259259259259,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.19047619047619047,0.25,0.15384615384615385,13.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,17.0
p_235,0.024489795918367346,0.075,0.014634146341463414,0.046485260770975055,0.1423611111111111,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.375,0.07317073170731707,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,46.0
p_236,0.015384615384615385,0.04444444444444444,0.009302325581395349,0.03062678062678063,0.08847736625514403,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2222222222222222,0.046511627906976744,43.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0
p_237,0.016666666666666666,0.05714285714285714,0.00975609756097561,0.031635802469135804,0.10846560846560846,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.0,0.08333333333333333,0.2857142857142857,0.04878048780487805,41.0,0.0,0.0,0.0,31.0
p_238,0.048,0.075,0.03529411764705882,0.03777777777777778,0.059027777777777776,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,5.0,0.24,0.375,0.17647058823529413,17.0,0.0,0.0,0.0,21.0
p_239,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,40.0
p_240,0.027906976744186046,0.075,0.017142857142857144,0.04521963824289405,0.12152777777777778,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.375,0.08571428571428572,35.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,39.0
p_241,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0
p_242,0.04444444444444444,0.08571428571428572,0.03,0.0411522633744856,0.07936507936507936,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.2222222222222222,0.42857142857142855,0.15,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,38.0
p_243,0.02553191489361702,0.08571428571428572,0.015,0.04728132387706855,0.15873015873015872,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.42857142857142855,0.075,40.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,36.0
p_244,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0
p_245,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,25.0
p_246,0.034782608695652174,0.05714285714285714,0.025,0.02576489533011272,0.042328042328042326,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,16.0,0.17391304347826086,0.2857142857142857,0.125,16.0,0.0,0.0,0.0,27.0
p_247,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0
p_248,0.011764705882352941,0.025,0.007692307692307693,0.014161220043572984,0.03009259259259259,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.125,0.038461538461538464,26.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,49.0
p_249,0.06,0.075,0.05,0.03333333333333333,0.041666666666666664,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.3,0.375,0.25,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,33.0
p_250,0.008695652173913044,0.025,0.005263157894736842,0.015297906602254429,0.04398148148148148,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.125,0.02631578947368421,38.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,32.0
p_251,0.012121212121212121,0.02857142857142857,0.007692307692307693,0.014590347923681257,0.03439153439153439,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,28.0,0.06060606060606061,0.14285714285714285,0.038461538461538464,26.0,0.0,0.0,0.0,32.0
p_252,0.045714285714285714,0.1,0.029629629629629627,0.057142857142857134,0.125,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.5,0.14814814814814814,27.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,29.0
p_253,0.041379310344827586,0.08571428571428572,0.02727272727272727,0.0421455938697318,0.08730158730158731,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,35.0,0.20689655172413793,0.42857142857142855,0.13636363636363635,22.0,0.0,0.0,0.0,26.0
p_254,0.008333333333333333,0.02857142857142857,0.004878048780487805,0.015817901234567902,0.05423280423280423,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,15.0,0.041666666666666664,0.14285714285714285,0.024390243902439025,41.0,0.0,0.0,0.0,25.0
p_255,0.022857142857142857,0.05,0.014814814814814814,0.028571428571428567,0.0625,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,31.0,0.11428571428571428,0.25,0.07407407407407407,27.0
p_256,0.01951219512195122,0.05,0.012121212121212121,0.029810298102981032,0.0763888888888889,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0975609756097561,0.25,0.06060606060606061,33.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0
p_257,0.027906976744186046,0.08571428571428572,0.016666666666666666,0.046511627906976744,0.14285714285714285,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.42857142857142855,0.08333333333333333,36.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,37.0
p_258,0.029629629629629627,0.05714285714285714,0.02,0.027434842249657063,0.0529100529100529,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.2857142857142857,0.1,20.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,32.0
p_259,0.048,0.08571428571428572,0.03333333333333333,0.04,0.07142857142857142,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.24,0.42857142857142855,0.16666666666666666,18.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0
p_260,0.022857142857142857,0.05714285714285714,0.014285714285714285,0.029629629629629627,0.07407407407407407,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,42.0,0.11428571428571428,0.2857142857142857,0.07142857142857142,28.0
p_261,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0
p_262,0.017777777777777778,0.05714285714285714,0.010526315789473684,0.031275720164609055,0.10052910052910052,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,24.0,0.08888888888888889,0.2857142857142857,0.05263157894736842,38.0,0.0,0.0,0.0,11.0
p_263,0.05185185185185185,0.15555555555555556,0.03111111111111111,0.10802469135802469,0.32407407407407407,0.06481481481481481,108.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.7777777777777778,0.15555555555555556,45.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0
p_264,0.05,0.06666666666666667,0.04,0.034722222222222224,0.046296296296296294,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,26.0,0.25,0.3333333333333333,0.2,15.0
p_265,0.041379310344827586,0.08571428571428572,0.02727272727272727,0.0421455938697318,0.08730158730158731,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.20689655172413793,0.42857142857142855,0.13636363636363635,22.0
p_266,0.011940298507462687,0.05714285714285714,0.006666666666666666,0.03316749585406302,0.15873015873015872,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.2857142857142857,0.03333333333333333,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0
p_267,0.02807017543859649,0.11428571428571428,0.016,0.0649772579597141,0.26455026455026454,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.5714285714285714,0.08,50.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0
p_268,0.05,0.05714285714285714,0.04444444444444444,0.020833333333333332,0.023809523809523808,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,30.0,0.25,0.2857142857142857,0.2222222222222222,9.0
p_269,0.011764705882352941,0.02857142857142857,0.007407407407407407,0.014705882352941176,0.03571428571428571,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.14285714285714285,0.037037037037037035,27.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,20.0
p_270,0.04,0.08571428571428572,0.02608695652173913,0.0425925925925926,0.09126984126984126,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,17.0,0.2,0.42857142857142855,0.13043478260869565,23.0
p_271,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,39.0
p_272,0.027906976744186046,0.075,0.017142857142857144,0.04521963824289405,0.12152777777777778,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.375,0.08571428571428572,35.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,34.0
p_273,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,16.0
p_274,0.023529411764705882,0.05714285714285714,0.014814814814814814,0.029411764705882353,0.07142857142857142,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.2857142857142857,0.07407407407407407,27.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0
p_275,0.032,0.11428571428571428,0.018604651162790697,0.0637037037037037,0.2275132275132275,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.16,0.5714285714285714,0.09302325581395349,43.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0
p_276,0.048,0.08571428571428572,0.03333333333333333,0.04,0.07142857142857142,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,30.0,0.24,0.42857142857142855,0.16666666666666666,18.0
p_277,0.011267605633802818,0.05714285714285714,0.00625,0.03338549817423057,0.1693121693121693,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.2857142857142857,0.03125,64.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0
p_278,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0
p_279,0.01509433962264151,0.05714285714285714,0.008695652173913044,0.032145352900069875,0.12169312169312169,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.2857142857142857,0.043478260869565216,46.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0
p_280,0.04,0.08333333333333334,0.02631578947368421,0.07037037037037037,0.14660493827160495,0.046296296296296294,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,0.2,0.4166666666666667,0.13157894736842105,38.0
p_281,0.03870967741935484,0.075,0.02608695652173913,0.041218637992831535,0.0798611111111111,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.1935483870967742,0.375,0.13043478260869565,23.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0
p_282,0.020512820512820513,0.04444444444444444,0.013333333333333332,0.028490028490028487,0.06172839506172839,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,0.10256410256410256,0.2222222222222222,0.06666666666666667,30.0
p_283,0.02222222222222222,0.02857142857142857,0.01818181818181818,0.011316872427983538,0.01455026455026455,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,10.0,0.1111111111111111,0.14285714285714285,0.09090909090909091,11.0,0.0,0.0,0.0,20.0
p_284,0.04,0.075,0.02727272727272727,0.040740740740740744,0.0763888888888889,0.027777777777777776,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.2,0.375,0.13636363636363635,22.0
p_285,0.04444444444444444,0.05714285714285714,0.03636363636363636,0.022633744855967076,0.0291005291005291,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,17.0,0.2222222222222222,0.2857142857142857,0.18181818181818182,11.0,0.0,0.0,0.0,23.0
p_286,0.02857142857142857,0.05714285714285714,0.019047619047619046,0.027777777777777776,0.05555555555555555,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,28.0,0.14285714285714285,0.2857142857142857,0.09523809523809523,21.0
p_287,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,38.0
p_288,0.017391304347826087,0.025,0.013333333333333332,0.012077294685990338,0.017361111111111112,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,37.0,0.08695652173913043,0.125,0.06666666666666667,15.0,0.0,0.0,0.0,27.0
p_289,0.00851063829787234,0.02857142857142857,0.005,0.015760441292356184,0.0529100529100529,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0425531914893617,0.14285714285714285,0.025,40.0
p_290,0.022857142857142857,0.05,0.014814814814814814,0.028571428571428567,0.0625,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.11428571428571428,0.25,0.07407407407407407,27.0
p_291,0.00909090909090909,0.02857142857142857,0.005405405405405406,0.015572390572390573,0.04894179894179894,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.045454545454545456,0.14285714285714285,0.02702702702702703,37.0
p_292,0.025396825396825397,0.08888888888888888,0.014814814814814814,0.06349206349206349,0.2222222222222222,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.12698412698412698,0.4444444444444444,0.07407407407407407,54.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,28.0
p_293,0.016,0.05714285714285714,0.009302325581395349,0.03185185185185185,0.11375661375661375,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.08,0.2857142857142857,0.046511627906976744,43.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,41.0
p_294,0.03076923076923077,0.05,0.02222222222222222,0.02564102564102564,0.041666666666666664,0.018518518518518517,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,0.15384615384615385,0.25,0.1111111111111111,18.0
p_295,0.043243243243243246,0.11428571428571428,0.026666666666666665,0.060060060060060066,0.15873015873015872,0.037037037037037035,108.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.5714285714285714,0.13333333333333333,30.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0
p_296,0.009523809523809523,0.02857142857142857,0.005714285714285714,0.015432098765432098,0.046296296296296294,0.009259259259259259,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,17.0,0.047619047619047616,0.14285714285714285,0.02857142857142857,35.0
